case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
360126,Single message,"[filler/] Sige po [eng_start/] sir [eng_end/] ipapadala ko po sa [eng_start/] email [eng_end/] ang mga pagpipiliang [eng_start/] policy [eng_end/] batay po sa ibinigay na impormasyon at ise-send ko po ito sa [eng_start/] email [eng_end/] na [eng_start/] cookies one four three at ""Gmail"" dot com [eng_end/]",Phone,Deposits,Request,Assigned,Medium,2024-01-26T12:18:00+08:00,,Low,11978114-5357-4f58-b3fe-31ef1d8f64bc,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:13.034,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/11978114-5357-4f58-b3fe-31ef1d8f64bc.wav,sliced_audio/insurance_360126.wav
360127,Single message,[filler/] Sige po [eng_start/] ma'am [eng_end/] maraming salamat po sa impormasyong binigay niyo,Phone,Deposits,Request,New,Medium,2024-01-26T12:19:00+08:00,2024-01-26T12:20:00+08:00,Low,11978114-5357-4f58-b3fe-31ef1d8f64bc,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:3.618,insurance,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/11978114-5357-4f58-b3fe-31ef1d8f64bc.wav,sliced_audio/insurance_360127.wav
360128,Single message,Wala pong anuman [eng_start/] sir [eng_end/] kinaga- ikinagagalak ko pong matulungan kayo at masagot lahat ng katanungan niyo maraming salamat din po sa pagtawag at pwede po ba kayong [filler/] sumali o makibahagi sa na sagutan po ang maikling [eng_start/] survey [eng_end/] na susunod po sa tawag na ito [eng_start/] sir [eng_end/] pagkatapos po nating ibaba ang telepono,Phone,Deposits,Complaint,Assigned,High,2024-01-26T12:20:00+08:00,2024-01-26T12:21:00+08:00,Low,11978114-5357-4f58-b3fe-31ef1d8f64bc,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:21.093,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/11978114-5357-4f58-b3fe-31ef1d8f64bc.wav,sliced_audio/insurance_360128.wav
360129,Single message,[filler/] Sige po [eng_start/] ma'am [eng_end/] sumasang-ayon po ako magandang araw at paalam po,Phone,Deposits,Request,New,Medium,2024-01-26T12:21:00+08:00,2024-01-26T12:22:00+08:00,Low,11978114-5357-4f58-b3fe-31ef1d8f64bc,DB2C7182-A0C0-4BBB-A070-143029D751FA,00:00:5.048,insurance,8000,16,customer,True,33,Male,Philippines,National Capital Region (Metro Manila),Audio/11978114-5357-4f58-b3fe-31ef1d8f64bc.wav,sliced_audio/insurance_360129.wav
303937,Single message,"magandang araw salamat sa pag tawag sa "" [eng_start/] Insure [eng_end/] Ka Na Ba"" ako pa si ""Jeda"" ano pong maitutulong ko",Phone,Deposits,Request,New,High,2024-01-26T12:22:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.056,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303937.wav
303938,Single message,"[filler/] magandang araw din sa iyo ""Jeddah"" [filler/] gusto ko po sanang bawasan ang aking buwanang bayarin sa [eng_start/] auto insurance ma'am [eng_end/] [n_s/]",Phone,Loans,Inquiry,New,Medium,2024-01-26T12:23:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:10.805,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303938.wav
303939,Single message,[filler/] Ganun po ba naku wala pong problema dahil [filler/] matutulungan ko po kayo ngayon pwede ko po bang mahingi ang inyong [filler/] buong pangalan pati na po ang [filler/] [eng_start/] policy number [eng_end/],Phone,Deposits,Complaint,Assigned,High,2024-01-26T12:24:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:10.404,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303939.wav
303940,Single message,"[filler/] Opo ang aking buong pangalan ay [filler/] ""Carol de Guzman"" at ang [eng_start/] account number [eng_end/] ko naman ay [eng_start/] two three four zero two zero six two zero two two [eng_end/] [n_s/]",Phone,Deposits,Request,Assigned,High,2024-01-26T12:25:00+08:00,,High,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:13.932,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303940.wav
303941,Single message,Salamat po [eng_start/] ma'am [eng_end/] pwede niyo po bang ma-iverify yung petsa po ng inyong kapanganakan,Phone,Deposits,Request,New,High,2024-01-26T12:26:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:5.325,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303941.wav
303942,Single message,"[n_s/] [filler/] ika-dalawa ng ""Hulyo"" taong [eng_start/] nineteen eighty-nine [eng_end/]",Phone,Deposits,Inquiry,New,Low,2024-01-26T12:27:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:6.875,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303942.wav
303943,Single message,Maraming salamat po at [eng_start/] ma'am [eng_end/] [filler/] hihingi lang po ako ng ilang minuto [n_s/] para po ma-review ang [filler/] kasalukuyan nyo pong binabayaran,Phone,Deposits,Inquiry,New,Medium,2024-01-26T12:28:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:7.364,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303943.wav
303944,Single message,[filler/] [filler/] Sige po [eng_start/] ma'am [eng_end/] [filler/] maraming salamat po at [eng_start/] ma'am [eng_end/] sinusubukan ko kasing bawasan ang gastos ko sa buwan buwan kasi medyo nagigipit po sa [eng_start/] budget [eng_end/] [n_s/],Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T12:29:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:11.743,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303944.wav
303945,Single message,[filler/] Ganon po ba naku wala pong problema at [filler/] tutulungan ko po kayo diyan [n_s/] [filler/] ito po nabuksan ko na po ang inyong [eng_start/] account [eng_end/] at [filler/] binabasa ko po yung mga detalye,Phone,Deposits,Complaint,Assigned,High,2024-01-26T12:30:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:9.361,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303945.wav
303946,Single message,[filler/] [eng_start/] Ma'am [eng_end/] ano kaya ang pwede niyong gawin [filler/] para matulungan po ako na mapababa yung aking [n_s/] gastusin [n_s/],Phone,Deposits,Inquiry,New,Low,2024-01-26T12:31:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:11.913,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303946.wav
303947,Single message,[filler/] [n_s/] Para naman po diyan [eng_start/] ma'am [eng_end/] kasi po sa inyong [eng_start/] account [eng_end/] ay [filler/] meron po tayong ilang pagpipilian para po mapababa ang inyong bayarin sa inyong [filler/] [eng_start/] auto insurance [eng_end/] halimbawa po meron po yung taunang pagbabayad ang ikalawang opsyon naman po [filler/] pagbabawas po ng [eng_start/] coverage [eng_end/] at yung isa pang opsyon ay [filler/] pagpapalaki po ng [eng_start/] deductible [eng_end/],Phone,Loans,Inquiry,Assigned,Low,2024-01-26T12:32:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:20.111,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303947.wav
303948,Single message,[n_s/] [filler/] [eng_start/] Ma'am [eng_end/] ano po yung detalye tungkol sa taunang pagbabayad [n_s/],Phone,Deposits,Inquiry,New,Low,2024-01-26T12:33:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:15.721,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303948.wav
303949,Single message,[filler/] Para naman po sa taunang pagbabayad ay [filler/] pwede kayong makakuha ng sampung [filler/] porseynto ng diskwento at isang malaking halaga po ito na matitipid po ninyo,Phone,Deposits,Request,New,Low,2024-01-26T12:34:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:10.002,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303949.wav
303950,Single message,[n_s/] [filler/] Sige po [filler/] nauunawaan ko ito [filler/] [eng_start/] ma'am [eng_end/] ano po yung ibang detalye tungkol sa ibang opsyon na sinabi niyo kanina [n_s/],Phone,Deposits,Inquiry,Assigned,Low,2024-01-26T12:35:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:12.020,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303950.wav
303951,Single message,[filler/] [filler/] Sige po yung pangalawang opsyon po na aking nabanggit ay ang pagbabawas po ng halaga ng [eng_start/] coverage [eng_end/],Phone,Deposits,Inquiry,New,Low,2024-01-26T12:36:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.500,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303951.wav
303952,Single message,[n_s/] [filler/] [filler/] Naku yung nag-aatubli ako na nabawasan ang aking [eng_start/] coverage ma'am [eng_end/] [n_s/],Phone,Credit Cards,Complaint,New,High,2024-01-26T12:37:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:14.854,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303952.wav
303953,Single message,[filler/] ganun po ba nako [eng_start/] ma'am [eng_end/] ipaliwanag ko lang po na ayos lang na alisin ang ilan sa mga [eng_start/] supplemental coverage [eng_end/] kasi hindi naman po ito maapektuhan,Phone,Credit Cards,Inquiry,Assigned,High,2024-01-26T12:38:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:9.008,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303953.wav
303954,Single message,[n_s/] [filler/] [filler/] [eng_start/] Ma'am [eng_end/] maitanong ko lang [filler/] ano-anong uri pa ng [eng_start/] supplemental coverage [eng_end/] ang pwedeng ligtas na alisin,Phone,Credit Cards,Inquiry,New,Low,2024-01-26T12:39:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:8.390,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303954.wav
303955,Single message,[filler/] Para naman po diyaan ang ma- ang maiimungkahi ko po sa inyo na uri ng [eng_start/] coverage [eng_end/] na [filler/] pwede pong tanggalin ay ang [eng_start/] uninsured motorist coverage [eng_end/] o di po kaya yung [eng_start/] temporary replacement car coverage [eng_end/],Phone,Credit Cards,Inquiry,Assigned,High,2024-01-26T12:40:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:14.254,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303955.wav
303956,Single message,[filler/] Interesado po ako dito [eng_start/] ma'am [eng_end/] magkano po kaya ang matitipid ko [n_s/],Phone,Deposits,Inquiry,New,Low,2024-01-26T12:41:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:8.099,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303956.wav
303957,Single message,[filler/] Para naman po sa halagang matitipid po ninyo kayo po ay makakatipid po ng limang daang piso kada buwan at kada taon naman po ito po ay [filler/] anim na libong piso po,Phone,Credit Cards,Inquiry,New,Low,2024-01-26T12:42:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:11.423,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303957.wav
303958,Single message,[filler/] Sige [eng_start/] ma'am [eng_end/] [filler/] gusto kong ituloy ang pag-alis ng isa sa mga opsyon [n_s/],Phone,Deposits,Request,New,Low,2024-01-26T12:43:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:8.363,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303958.wav
303959,Single message,Naku sige po wala pong problema [filler/] ang bagong kabuuang halaga po ng bayarin po ninyo buwan-buwan ay tatlong libong piso [filler/] pwede niyo po [filler/] tanungin ko lang po kung gusto niyo pong magpatuloy,Phone,Deposits,Inquiry,New,High,2024-01-26T12:44:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:11.492,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303959.wav
303960,Single message,[n_s/] [filler/] [eng_start/] Ma'am [eng_end/] kailangan ko po ng panahon para mapag-isipan po ito [n_s/],Phone,Deposits,Request,New,Medium,2024-01-26T12:45:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:11.358,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303960.wav
303961,Single message,[filler/] [filler/] sige po ayos lang po pero tawag na lang po kayo ulit kung may tanong po kayo,Phone,Deposits,Request,New,High,2024-01-26T12:46:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:4.087,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303961.wav
303962,Single message,[n_s/] [filler/] sige po [eng_start/] ma'am [eng_end/] [filler/] meron pa po [uni/] ibang kailangan ba,Phone,Deposits,Inquiry,New,High,2024-01-26T12:47:00+08:00,,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,7B814CF3-B4E9-418B-A2D5-42F48F457A58,00:00:6.779,insurance,8000,16,customer,True,30,Female,Philippines,Aurora,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303962.wav
303963,Single message,[filler/] wala na po [eng_start/] ma'am [eng_end/] ang hilingin ko lang po na [uni/],Phone,Deposits,Complaint,New,High,2024-01-26T12:48:00+08:00,2024-01-26T12:49:00+08:00,Low,70b72d29-b3c9-49cc-b8b3-782e1e26c5eb,882145B4-2242-46F5-BE34-08783B7C919C,00:00:4.449,insurance,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/70b72d29-b3c9-49cc-b8b3-782e1e26c5eb.wav,sliced_audio/insurance_303963.wav
352535,Single message,"[n_s/] Magandang araw maraming salamat po sa pag tawag na sa [eng_start/] ""Insurance [eng_end/] ng Bayan"" ako po ay si ""Grace"" at ano po ang maitutulong ko [n_s/]",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T12:50:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:14.548,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352535.wav
352536,Single message,[n_s/] [filler/] gusto ko po sanang malaman ang lagay ng [n_s/] isang kasalukuyang [eng_start/] claim [eng_end/] sa [eng_start/] home insurance [eng_end/] [n_s/],Phone,Loans,Inquiry,Assigned,Low,2024-01-26T12:51:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,554410AB-C7F5-4E14-AF19-1C60D0040FD4,00:00:6.956,insurance,8000,16,customer,True,42,Female,Philippines,National Capital Region (Metro Manila),Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352536.wav
352537,Single message,[n_s/] [filler/] Makakatulong po ako sa bagay na ito [eng_start/] ma'am [eng_end/] [filler/] ano po ang inyong buong pangalan,Phone,Deposits,Request,New,High,2024-01-26T12:52:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:11.357,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352537.wav
352538,Single message,"[filler/] [n_s/] ""Andine Lustre"" po [n_s/]",Phone,Deposits,Inquiry,New,Low,2024-01-26T12:53:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,554410AB-C7F5-4E14-AF19-1C60D0040FD4,00:00:8.910,insurance,8000,16,customer,True,42,Female,Philippines,National Capital Region (Metro Manila),Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352538.wav
352539,Single message,"Maraming salamat po ginang La- [filler/] ""Nadine"" [filler/] ano po bang [filler/] Maaari ko po bang hingin ang inyong [eng_start/] policy number [eng_end/]",Phone,Deposits,Inquiry,New,Medium,2024-01-26T12:54:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:16.217,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352539.wav
352540,Single message,[n_s/] [filler/] [eng_start/] One two four two five zero five one two [eng_end/] po [n_s/],Phone,Deposits,Complaint,New,Low,2024-01-26T12:55:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,554410AB-C7F5-4E14-AF19-1C60D0040FD4,00:00:12.190,insurance,8000,16,customer,True,42,Female,Philippines,National Capital Region (Metro Manila),Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352540.wav
352541,Single message,[n_s/] Maraming salamat po sa impormasyon [eng_start/] ma'am [eng_end/] at na [eng_start/] active [eng_end/] ko na po ang inyong [eng_start/] account [eng_end/] at hilingin ko lang po sa inyo na maghintay ng sandali habang tinitignan ko ang lagay ng inyong [eng_start/] claim [eng_end/],Phone,Deposits,Request,Assigned,High,2024-01-26T12:56:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:15.684,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352541.wav
352542,Single message,[n_s/] [filler/] Sige po ma-ming salamat po Hihintayin ko na lang po [n_s/],Phone,Deposits,Request,New,High,2024-01-26T12:57:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,554410AB-C7F5-4E14-AF19-1C60D0040FD4,00:00:16.095,insurance,8000,16,customer,True,42,Female,Philippines,National Capital Region (Metro Manila),Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352542.wav
352543,Single message,[n_s/] Ayan nabuksan ko na po ang inyong [eng_start/] account [eng_end/] at ang deskripsyon po ay ng inyong kahilingan [eng_start/] ma'am [eng_end/] para sa [eng_start/] home insurance claim [eng_end/] ay [filler/] mapalitan ang bubong tuwing may bagyo,Phone,Loans,Complaint,Assigned,High,2024-01-26T12:58:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:17.571,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352543.wav
352544,Single message,[n_s/] [filler/] Opo yun nga po ang aking [eng_start/] claim [eng_end/] [n_s/],Phone,Deposits,Request,New,High,2024-01-26T12:59:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,554410AB-C7F5-4E14-AF19-1C60D0040FD4,00:00:15.214,insurance,8000,16,customer,True,42,Female,Philippines,National Capital Region (Metro Manila),Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352544.wav
352545,Single message,[filler/] Maitanong ko lang [eng_start/] ma'am [eng_end/] kung kailan niyo po ba na- na i-file itong [eng_start/] claim [eng_end/] na ito [n_s/],Phone,Deposits,Inquiry,New,Low,2024-01-26T13:00:00+08:00,,Low,a74d7c64-f798-4bf0-890e-bca158c9a830,B96ADAE4-D9C9-434D-A184-38F1C502775D,00:00:9.084,insurance,8000,16,agent,True,30,Female,Philippines,Pangasinan,Audio/a74d7c64-f798-4bf0-890e-bca158c9a830.wav,sliced_audio/insurance_352545.wav
